Booking_id,booking_Date,Customer_ID,State,City,Occupation,purpose_of_trip,Destination_place,Hotel_name,Mode_of_transport,Age,Marital_Status,trip_type,days_of_stay,Amount_Spent,booking_channel,Payment_method,repeated_customer,Trip_Score,Destination_Score,Total_Satisfication_Score
2114,14-05-2020,148,Andhra Pradesh,Narasaraopet,Finance,Business,Amritsar, Rambagh Palace                 ,Ship,51,Married,Round-trip,3,8000,website,Credit_card,yes,3,10,6.5
1423,26-06-2022,27,Andhra Pradesh,Bapatla,IT,Business,Ooty, The Oberoi Udaivilas           ,Aeroplane,30,Married,Round-trip,3,10600,mobile,Debit_card,yes,10,9,9.5
2683,25-11-2020,736,Andhra Pradesh,Sullurpeta,Government-sector,Business,Amritsar, The Oberoi Amarvilas           ,Aeroplane,40,Married,one-way,0,6800,travel agent,Credit_card,yes,5,9,7.0
2983,09-06-2022,11,Andhra Pradesh,Ponnur,IT,Leisure,Goa, Taj Nadesar Palace             ,Ship,23,Married,Round-trip,5,19600,mobile,Cash,yes,6,7,6.5
1301,22-10-2020,738,Andhra Pradesh,Rayachoti,Government-sector,Leisure,Srinagar, Windermere Estate              ,Bus,56,Unmarried,Round-trip,4,12700,mobile,Credit_card,yes,9,7,8.0
1810,22-10-2020,40,Andhra Pradesh,Jaggayyapeta,Students,Education,Kanyakumari, Savoy - IHCL SeleQtions        ,Bus,13,Unmarried,Round-trip,2,13800,website,Credit_card,yes,8,7,7.5
2950,29-06-2021,65,Andhra Pradesh,Proddatur,IT,Leisure,Goa, Mayfair Darjeeling             ,Bus,22,Married,Round-trip,2,9300,mobile,Cash,yes,8,10,9.0
1979,18-05-2020,42,Andhra Pradesh,Yemmiganur,Students,Education,Cochin, Suryagarh                      ,Ship,19,Unmarried,Multi-city,10,30600,meta search,Credit_card,yes,8,10,9.0
1903,02-02-2023,45,Andhra Pradesh,Repalle,IT,Leisure,Ooty, Lake Palace Resort             ,Aeroplane,26,Unmarried,Round-trip,5,11400,website,Debit_card,yes,10,9,9.5
1253,02-11-2022,127,Andhra Pradesh,Narasaraopet,Government-sector,Leisure,Amritsar, The Himalayan                  ,Aeroplane,49,Married,Multi-city,6,10500,website,Debit_card,yes,4,10,7.0
2958,09-02-2022,55,Andhra Pradesh,Tadipatri,Finance,Leisure,Amritsar, Palais de Mahe                 ,Bus,41,Married,Round-trip,5,17200,meta search,Credit_card,yes,5,6,5.5
1560,21-07-2022,38,Andhra Pradesh,Chirala,IT,Leisure,Coorg, The Grand Dragon Ladakh        ,Ship,20,Married,Round-trip,4,20000,mobile,Credit_card,yes,10,3,6.5
2726,17-11-2020,128,Andhra Pradesh,Madanapalle,Government-sector,Business,Srinagar, Ananda in the Himalayas        ,Ship,48,Married,Round-trip,3,11200,mobile,Credit_card,yes,9,10,9.5
1156,22-12-2022,7,Andhra Pradesh,Repalle,IT,Business,Ooty, Acron Waterfront Resort        ,Aeroplane,26,Married,Multi-city,14,27500,travel agent,Cash,yes,10,9,9.5
2079,02-05-2020,278,Andhra Pradesh,Gudivada,Finance,Business,Amritsar, Rambagh Palace                 ,Ship,49,Married,Multi-city,6,18100,website,Debit_card,yes,3,9,6.0
2653,11-04-2021,155,Andhra Pradesh,Renigunta,Arts,Leisure,Mysore, The Oberoi Udaivilas           ,Ship,26,Unmarried,one-way,0,7700,website,Cash,yes,7,9,8.0
1836,28-04-2021,278,Andhra Pradesh,Bheemunipatnam.,Finance,Business,Madurai, The Oberoi Amarvilas           ,Aeroplane,49,Married,Multi-city,12,32400,mobile,Cash,yes,7,9,8.0
1050,26-05-2020,24,Andhra Pradesh,Nellore,IT,Leisure,Shimla, Taj Nadesar Palace             ,Ship,20,Unmarried,Multi-city,9,18000,website,Debit_card,yes,5,10,7.5
1724,12-02-2023,151,Andhra Pradesh,Tenali,Arts,Leisure,Mahabalipuram, Windermere Estate              ,Aeroplane,28,Married,Round-trip,2,14700,meta search,Cash,yes,3,7,5.0
2169,27-04-2021,950,Andhra Pradesh,Markapur,Finance,Business,Madurai, Savoy - IHCL Sele,Bus,57,Married,one-way,0,8100,meta search,Cash,yes,6,8,7.0
1215,25-12-2022,72,Andhra Pradesh,Yemmiganur,IT,Leisure,Shimla, Mayfair Darjeeling             ,Ship,21,Unmarried,Multi-city,15,37200,travel agent,Debit_card,yes,4,9,6.5
2566,30-08-2022,50,Andhra Pradesh,Tenali,IT,Business,Ooty, Suryagarh                      ,Aeroplane,24,Married,Multi-city,10,25200,mobile,Debit_card,yes,8,9,8.5
2497,11-04-2023,128,Andhra Pradesh,Kakinada,Government-sector,Leisure,Srinagar, Lake Palace Resort             ,Bus,48,Married,Round-trip,2,13000,mobile,Debit_card,yes,9,6,7.5
1339,20-03-2022,147,Andhra Pradesh,Kavali,Finance,Leisure,Varanasi, The Himalayan                  ,Bus,62,Married,Multi-city,11,27700,travel agent,Credit_card,yes,10,9,9.5
1607,22-05-2020,21,Andhra Pradesh,Kadapa,Finance,Leisure,Madurai, Palais de Mahe                 ,Bus,55,Married,one-way,0,7700,travel agent,Credit_card,yes,8,9,8.5
1067,26-06-2022,436,Andhra Pradesh,Kadapa,Government-sector,Leisure,Srinagar, The Grand Dragon Ladakh        ,Ship,58,Unmarried,one-way,0,7300,mobile,Cash,yes,7,10,8.5
1283,02-04-2023,36,Andhra Pradesh,Bapatla,Government-sector,Leisure,Varanasi, Ananda in the Himalayas        ,Aeroplane,43,Married,Round-trip,2,8700,website,Credit_card,yes,8,10,9.0
2048,10-05-2023,27,Andhra Pradesh,Ongole,IT,Business,Shimla, Acron Waterfront Resort        ,Bus,30,Married,Round-trip,2,11700,mobile,Debit_card,yes,5,9,7.0
1702,21-12-2020,37,Andhra Pradesh,Kavali,IT,Leisure,Shimla, Rambagh Palace                 ,Aeroplane,30,Unmarried,Round-trip,3,15000,mobile,Credit_card,yes,4,7,5.5
2832,24-12-2020,38,Andhra Pradesh,Srikakulam,IT,Leisure,Ooty, The Oberoi Udaivilas           ,Bus,20,Married,one-way,0,10000,mobile,Debit_card,yes,10,1,5.5
1705,06-03-2022,738,Andhra Pradesh,Rayachoti,Government-sector,Leisure,Varanasi, The Oberoi Amarvilas           ,Ship,56,Unmarried,Multi-city,12,21800,mobile,Cash,yes,8,9,8.5
2499,16-03-2021,43,Andhra Pradesh,Tirupati,IT,Business,Goa, Taj Nadesar Palace             ,Aeroplane,22,Unmarried,one-way,0,7000,travel agent,Debit_card,yes,7,10,8.5
1248,26-06-2020,766,Andhra Pradesh,Proddatur,Finance,Leisure,Varanasi, Windermere Estate              ,Bus,52,Married,one-way,0,7600,meta search,Credit_card,yes,10,9,9.5
1006,15-05-2023,76,Andhra Pradesh,Tenkasi,Government-sector,Leisure,Srinagar, Savoy - IHCL SeleQtions        ,Bus,63,Married,one-way,0,6800,mobile,Cash,yes,7,10,8.5
2689,27-09-2021,982,Andhra Pradesh,Tuni,Government-sector,Business,Srinagar, Mayfair Darjeeling             ,Ship,54,Married,Round-trip,3,9800,mobile,Credit_card,yes,9,9,9.0
2451,10-10-2022,23,Andhra Pradesh,Jaggayyapeta,IT,Business,Shimla, Suryagarh                      ,Ship,25,Married,Multi-city,10,22500,travel agent,Debit_card,yes,4,9,6.5
1025,28-12-2021,377,Andhra Pradesh,Narasapuram,Government-sector,Leisure,Varanasi, Lake Palace Resort             ,Bus,65,Married,Round-trip,5,14400,mobile,Cash,yes,8,7,7.5
1440,18-04-2022,45,Andhra Pradesh,Rayachoti,IT,Business,Ooty, The Himalayan                  ,Bus,26,Unmarried,Multi-city,9,15700,meta search,Debit_card,yes,10,9,9.5
2171,18-11-2022,36,Andhra Pradesh,Palakollu,Government-sector,Leisure,Srinagar, Palais de Mahe                 ,Aeroplane,43,Married,one-way,0,9500,website,Debit_card,yes,10,5,7.5
1297,01-06-2020,37,Andhra Pradesh,Visakhapatnam,IT,Leisure,Shimla, The Grand Dragon Ladakh        ,Bus,30,Unmarried,Round-trip,3,10300,meta search,Cash,yes,5,9,7.0
2213,18-01-2023,17,Andhra Pradesh,Chirala,IT,Leisure,Coorg, Ananda in the Himalayas        ,Ship,23,Unmarried,Round-trip,5,11600,mobile,Debit_card,yes,9,10,9.5
1837,27-10-2022,268,Andhra Pradesh,Amalapuram,Government-sector,Leisure,Amritsar, Acron Waterfront Resort        ,Ship,38,Married,Round-trip,2,14200,mobile,Credit_card,yes,5,8,6.5
2416,28-08-2021,50,Andhra Pradesh,Nuzvid,IT,Leisure,Goa, Rambagh Palace                 ,Bus,24,Married,one-way,0,9300,mobile,Credit_card,yes,8,5,6.5
2981,27-09-2022,20,Andhra Pradesh,Bapatla,IT,Business,Ooty, The Oberoi Udaivilas           ,Ship,28,Married,Round-trip,2,13500,mobile,Credit_card,yes,10,6,8.0
2454,18-05-2023,215,Andhra Pradesh,Gudivada,Government-sector,Leisure,Srinagar, The Oberoi Amarvilas           ,Bus,64,Married,Round-trip,3,14200,website,Debit_card,yes,7,7,7.0
1170,19-12-2022,338,Andhra Pradesh,Kavali,Government-sector,Leisure,Varanasi, Taj Nadesar Palace             ,Aeroplane,41,Unmarried,Round-trip,2,14800,meta search,Debit_card,yes,10,7,8.5
1983,07-07-2020,188,Andhra Pradesh,Renigunta,Finance,Leisure,Madurai, Windermere Estate              ,Ship,60,Married,Round-trip,4,12400,mobile,Credit_card,yes,6,7,6.5
1608,10-05-2022,647,Andhra Pradesh,Yemmiganur,Finance,Leisure,Varanasi, Savoy - IHCL SeleQtions        ,Ship,57,Unmarried,one-way,0,8000,mobile,Credit_card,yes,10,6,8.0
1808,19-10-2020,28,Andhra Pradesh,Chittoor,Finance,Leisure,Varanasi, Mayfair Darjeeling             ,Aeroplane,37,Married,Round-trip,2,14100,meta search,Debit_card,yes,9,8,8.5
2549,03-04-2023,5,Andhra Pradesh,Dharmavaram,IT,Leisure,Ooty, Suryagarh                      ,Ship,24,Unmarried,one-way,0,9600,meta search,Credit_card,yes,8,3,5.5
2682,16-10-2022,37,Andhra Pradesh,Kurnool,IT,Leisure,Goa, Lake Palace Resort             ,Bus,30,Unmarried,Multi-city,15,25100,travel agent,Credit_card,yes,7,10,8.5
1414,15-10-2022,20,Andhra Pradesh,Palakollu,IT,Business,Goa, The Himalayan                  ,Bus,28,Married,Round-trip,4,18800,meta search,Debit_card,yes,7,7,7.0
1403,11-12-2020,786,Andhra Pradesh,Nuzvid,Arts,Leisure,Mahabalipuram, Palais de Mahe                 ,Bus,27,Unmarried,one-way,0,9800,website,Debit_card,yes,4,5,4.5
2962,08-05-2021,163,Andhra Pradesh,Dharmavaram,Finance,Leisure,Madurai, The Grand Dragon Ladakh        ,Aeroplane,58,Married,Multi-city,12,22500,meta search,Credit_card,yes,6,9,7.5
1689,31-05-2021,788,Andhra Pradesh,Madanapalle,Students,Education,Mysore, Ananda in the Himalayas        ,Ship,6,Unmarried,Round-trip,5,17100,travel agent,Cash,yes,6,6,6.0
2297,21-09-2020,836,Andhra Pradesh,Peddapuram,Students,Education,Kanyakumari, Taj Exotica Resort & Spa           ,Aeroplane,9,Unmarried,one-way,0,8400,travel agent,Credit_card,yes,6,6,6.0
2394,30-11-2020,53,Andhra Pradesh,Kavali,Arts,Leisure,Mysore," Wildflower Hall, An Oberoi Resort  ",Ship,26,Married,Round-trip,2,10100,mobile,Cash,yes,8,9,8.5
1330,07-02-2023,27,Andhra Pradesh,Markapur,IT,Leisure,Goa, Rambagh Palace                     ,Aeroplane,30,Married,Round-trip,3,9200,mobile,Credit_card,yes,7,9,8.0
2224,21-04-2022,356,Andhra Pradesh,Vijayawada,Finance,Leisure,Madurai, The Oberoi Udaivilas               ,Bus,42,Married,Multi-city,13,43100,mobile,Debit_card,yes,6,5,5.5
2439,25-03-2023,256,Andhra Pradesh,Ponnur,Finance,Leisure,Amritsar, The Oberoi Amarvilas               ,Bus,50,Married,Multi-city,9,13000,meta search,Credit_card,yes,4,10,7.0
2946,24-04-2023,950,Andhra Pradesh,Bapatla,Finance,Business,Amritsar, Taj Nadesar Palace                 ,Ship,57,Married,Multi-city,6,16000,travel agent,Credit_card,yes,3,9,6.0
1401,17-05-2022,62,Andhra Pradesh,Kakinada,IT,Leisure,Shimla, Windermere Estate                  ,Ship,27,Married,Round-trip,2,7700,meta search,Cash,yes,3,10,6.5
2938,12-01-2023,796,Andhra Pradesh,Kakinada,Government-sector,Leisure,Amritsar, Ananda in the Himalayas            ,Aeroplane,46,Unmarried,Round-trip,3,14200,mobile,Cash,yes,3,7,5.0
2102,29-03-2022,797,Andhra Pradesh,Dharmavaram,Arts,Leisure,Mysore, Savoy - IHCL SeleQtions            ,Bus,25,Married,Round-trip,5,14000,travel agent,Cash,yes,7,8,7.5
1707,02-08-2022,798,Andhra Pradesh,Renigunta,Finance,Leisure,Amritsar, Mayfair Darjeeling                 ,Bus,61,Unmarried,one-way,0,8600,travel agent,Debit_card,no,5,8,6.5
2506,12-07-2021,148,Andhra Pradesh,Yemmiganur,Finance,Leisure,Madurai, Suryagarh                          ,Bus,51,Married,Round-trip,3,12500,mobile,Debit_card,yes,6,6,6.0
2761,11-11-2020,800,Andhra Pradesh,Srikakulam,Arts,Education,Mahabalipuram, Lake Palace Resort                 ,Ship,22,Married,Round-trip,5,11400,meta search,Debit_card,yes,3,9,6.0
2110,01-01-2021,138,Andhra Pradesh,Kovvur,Government-sector,Business,Srinagar, The Himalayan                       ,Aeroplane,55,Married,one-way,0,5700,website,Credit_card,yes,10,10,10.0
2878,29-06-2021,65,Andhra Pradesh,Pithapuram,IT,Business,Coorg, Palais de Mahe                     ,Bus,22,Married,Round-trip,5,13700,travel agent,Credit_card,yes,8,7,7.5
1329,11-01-2021,48,Andhra Pradesh,Bapatla,Finance,Leisure,Amritsar, The Grand Dragon Ladakh            ,Bus,36,Married,Multi-city,9,21200,travel agent,Credit_card,yes,5,10,7.5
1617,23-05-2022,804,Andhra Pradesh,Ponnur,Finance,Leisure,Varanasi," Evolve Back, Hampi                 ",Ship,61,Married,Multi-city,13,30500,meta search,Credit_card,yes,9,9,9.0
1245,31-10-2022,287,Andhra Pradesh,Madanapalle,Students,Education,Kanyakumari, Taj Madikeri Resort & Spa          ,Bus,10,Unmarried,one-way,0,9600,meta search,Cash,yes,7,1,4.0
1771,13-01-2023,184,Andhra Pradesh,Gudivada,Government-sector,Leisure,Srinagar, Radisson Blu Resort Temple Bay     ,Bus,50,Married,one-way,0,7500,travel agent,Cash,yes,9,10,9.5
1300,09-01-2022,113,Andhra Pradesh,Machilipatnam,Arts,Education,Mysore, The Oberoi Vanyavilas              ,Bus,20,Married,Round-trip,5,10900,website,Credit_card,yes,7,9,8.0
2981,21-09-2020,999,Andhra Pradesh,Yemmiganur,Arts,Leisure,Mahabalipuram, The Leela Kovalam                  ,Bus,20,Unmarried,Multi-city,8,20700,mobile,Debit_card,yes,4,10,7.0
1123,29-12-2020,154,Andhra Pradesh,Nellore,Students,Education,Mysore, Mayfair Spa Resort & Casino        ,Bus,7,Unmarried,one-way,0,9800,travel agent,Debit_card,yes,6,1,3.5
1600,30-08-2020,11,Andhra Pradesh,Bhimavaram,IT,Leisure,Ooty, The Lalit Temple View Khajuraho    ,Aeroplane,23,Married,Round-trip,2,11500,mobile,Debit_card,yes,10,10,10.0
1258,31-12-2020,938,Andhra Pradesh,Repalle,Arts,Leisure,Mysore, The Naini Retreat                  ,Bus,25,Unmarried,one-way,0,6800,website,Debit_card,yes,6,9,7.5
1622,30-06-2022,812,Andhra Pradesh,Kakinada,Government-sector,Leisure,Srinagar, Taj Swarna                         ,Bus,43,Unmarried,Round-trip,4,12900,travel agent,Debit_card,yes,8,6,7.0
1322,30-03-2022,43,Andhra Pradesh,Madanapalle,IT,Leisure,Ooty, Brunton Boatyard                    ,Ship,22,Unmarried,Round-trip,2,7900,travel agent,Debit_card,yes,10,9,9.5
1115,29-03-2022,999,Andhra Pradesh,Chirala,Arts,Leisure,Mahabalipuram, Royal Orchid Metropole             ,Ship,20,Unmarried,Round-trip,3,14500,website,Debit_card,yes,4,7,5.5
1522,20-10-2020,268,Andhra Pradesh,Nellore,Government-sector,Business,Varanasi, Ananta Spa & Resort                ,Bus,38,Married,one-way,0,6800,mobile,Debit_card,yes,10,9,9.5
1765,23-04-2021,290,Andhra Pradesh,Bapatla,Finance,Leisure,Varanasi, Kumarakom Lake Resort              ,Aeroplane,63,Married,Round-trip,4,13000,website,Cash,yes,8,8,8.0
1515,06-03-2022,201,Andhra Pradesh,Hindupur,Finance,Leisure,Varanasi, RAAS Jodhpur                       ,Ship,38,Married,one-way,0,8800,mobile,Credit_card,yes,8,6,7.0
2352,30-04-2021,5,Andhra Pradesh,Pithapuram,IT,Leisure,Goa, Punnamada Resort                   ,Aeroplane,24,Unmarried,Round-trip,3,9700,mobile,Credit_card,yes,7,9,8.0
2499,12-11-2022,27,Andhra Pradesh,Nandyal,IT,Leisure,Goa, Mayfair Puri                       ,Aeroplane,30,Married,Multi-city,15,29700,travel agent,Credit_card,yes,6,9,7.5
2283,15-04-2022,17,Andhra Pradesh,Vijayawada,IT,Leisure,Ooty, The Gateway Hotel Pasumalai        ,Aeroplane,23,Unmarried,one-way,0,9400,mobile,Credit_card,yes,8,4,6.0
2405,19-09-2020,821,Andhra Pradesh,Kadapa,Government-sector,Leisure,Srinagar, The Gopinivas Grand                ,Bus,48,Unmarried,Multi-city,7,16900,website,Credit_card,yes,9,10,9.5
2348,18-08-2020,11,Andhra Pradesh,Adoni,IT,Leisure,Goa, Blue Sea Beach Resort              ,Aeroplane,23,Married,Round-trip,3,8000,website,Cash,yes,8,10,9.0
1076,23-02-2021,20,Andhra Pradesh,Bapatla,IT,Leisure,Ooty, The Carlton                        ,Aeroplane,28,Married,one-way,0,8700,travel agent,Credit_card,yes,8,7,7.5
1988,20-09-2022,45,Andhra Pradesh,Yemmiganur,IT,Leisure,Goa, Gateway Varkala                    ,Ship,26,Unmarried,Round-trip,3,11500,website,Cash,yes,7,10,8.5
2748,26-02-2021,969,Andhra Pradesh,Kadapa,Finance,Leisure,Madurai, Kurumba Village Resort             ,Aeroplane,39,Married,one-way,0,8500,mobile,Cash,yes,7,8,7.5
2858,18-07-2020,105,Andhra Pradesh,Tenkasi,Arts,Leisure,Agra, The World Backwaters               ,Ship,22,Unmarried,Round-trip,2,10100,mobile,Debit_card,yes,3,9,6.0
2444,19-08-2021,79,Andhra Pradesh,Sullurpeta,IT,Business,Ooty, Desert Tulip Hotel & Resort        ,Bus,25,Unmarried,Round-trip,4,17400,meta search,Cash,yes,9,7,8.0
2812,05-05-2021,43,Andhra Pradesh,Rajahmundry,IT,Leisure,Shimla, Cama Rajputana Club Resort         ,Ship,22,Unmarried,one-way,0,5400,meta search,Cash,yes,5,9,7.0
1771,26-03-2022,338,Andhra Pradesh,Ponnur,Government-sector,Business,Amritsar, The Gateway Resort Pushkar Bypass  ,Bus,41,Unmarried,Round-trip,2,13100,website,Credit_card,yes,5,8,6.5
2545,21-05-2023,234,Andhra Pradesh,Yemmiganur,Students,Education,Mysore, Ravine Hotel                       ,Aeroplane,16,Unmarried,Multi-city,6,11600,website,Credit_card,yes,6,9,7.5
1834,06-08-2020,37,Andhra Pradesh,Chirala,IT,Business,Shimla, The Serai Chikmagalur             ,Ship,30,Unmarried,Multi-city,10,27000,mobile,Cash,yes,3,9,6.0
1165,07-05-2023,96,Andhra Pradesh,Sullurpeta,Students,Education,Kanyakumari," ITC Mughal, a Luxury Collection Hotel ",Bus,18,Unmarried,Round-trip,3,12100,meta search,Cash,yes,8,7,7.5
1954,08-12-2021,20,Andhra Pradesh,Dharmavaram,IT,Leisure,Shimla, Taj Falaknuma Palace               ,Ship,28,Married,Multi-city,14,32800,meta search,Cash,yes,4,9,6.5
1694,23-09-2021,23,Andhra Pradesh,Madanapalle,IT,Leisure,Ooty, Hilton Shillim Estate Retreat & Spa ,Aeroplane,25,Married,Round-trip,5,11200,mobile,Debit_card,yes,8,9,8.5
1075,08-06-2021,914,Andhra Pradesh,Narasaraopet,Students,Education,Mysore, Aloha On The Ganges                ,Aeroplane,17,Unmarried,Round-trip,3,8500,mobile,Debit_card,yes,6,10,8.0
1094,11-04-2023,836,Andhra Pradesh,Tadepalligudem,Students,Education,Mysore, Ganga Kinare                       ,Bus,9,Unmarried,Multi-city,13,37300,mobile,Debit_card,yes,7,9,8.0
2214,15-01-2023,837,Andhra Pradesh,Repalle,Arts,Leisure,Mahabalipuram, Taj Hari Mahal                     ,Ship,24,Unmarried,Round-trip,4,18900,mobile,Debit_card,yes,3,6,4.5
1228,24-10-2022,79,Andhra Pradesh,Bheemunipatnam.,IT,Leisure,Ooty, Fairmont Jaipur                    ,Ship,25,Unmarried,Round-trip,4,18500,meta search,Debit_card,yes,9,8,8.5
2133,03-08-2022,4,Andhra Pradesh,Tenali,Finance,Leisure,Amritsar, Ri Kynjai                         ,Ship,46,Unmarried,Round-trip,4,19100,mobile,Credit_card,yes,4,7,5.5
1151,27-10-2020,66,Andhra Pradesh,Proddatur,Finance,Business,Amritsar, The Oberoi Cecil                  ,Ship,54,Married,Multi-city,6,12300,mobile,Credit_card,yes,4,9,6.5
1692,30-04-2021,62,Andhra Pradesh,Kadapa,IT,Leisure,Ooty, The Oberoi Grand                  ,Ship,27,Married,Multi-city,8,22200,mobile,Credit_card,yes,9,9,9.0
1452,23-01-2022,21,Andhra Pradesh,Chirala,Finance,Leisure,Amritsar, Radisson Blu Resort & Spa Alibaug  ,Bus,55,Married,Round-trip,5,17200,travel agent,Debit_card,yes,4,6,5.0
1863,01-10-2022,73,Andhra Pradesh,Pithapuram,IT,Leisure,Ooty, Swaswara                          ,Bus,27,Unmarried,Round-trip,4,10300,travel agent,Debit_card,yes,10,9,9.5
2600,05-08-2020,135,Andhra Pradesh,Anantapur,Arts,Leisure,Agra, The Gateway Hotel Church Road     ,Bus,29,Unmarried,Round-trip,3,12000,mobile,Debit_card,yes,4,8,6.0
2582,28-02-2022,41,Andhra Pradesh,Chirala,IT,Leisure,Ooty, Chariot Beach Resort               ,Bus,29,Unmarried,Round-trip,5,11700,mobile,Cash,yes,10,9,9.5
1458,05-04-2022,131,Andhra Pradesh,Proddatur,Students,Education,Mysore, The Tamara Kodai                  ,Bus,8,Unmarried,one-way,0,9200,mobile,Cash,yes,7,2,4.5
2158,21-07-2020,41,Andhra Pradesh,Bheemunipatnam.,IT,Business,Shimla, Vivanta Trivandrum                 ,Aeroplane,29,Unmarried,Round-trip,5,17900,website,Credit_card,yes,3,6,4.5
2304,08-07-2020,53,Andhra Pradesh,Hindupur,Arts,Education,Mahabalipuram, Vythiri Village                    ,Ship,26,Married,Round-trip,5,13200,mobile,Cash,yes,5,7,6.0
1051,28-02-2021,403,Andhra Pradesh,Markapur,Finance,Business,Varanasi, Chandys Windy Woods               ,Bus,46,Married,Round-trip,2,8400,meta search,Cash,yes,8,9,8.5
2948,29-11-2022,285,Andhra Pradesh,Gudur,Finance,Leisure,Madurai, Taj Wellington Mews Luxury Residences ,Ship,48,Married,one-way,0,5800,meta search,Credit_card,yes,7,9,8.0
2244,26-01-2023,20,Andhra Pradesh,Gudur,IT,Leisure,Shimla, Vivanta Sawai Madhopur Lodge      ,Bus,28,Married,one-way,0,8000,travel agent,Debit_card,yes,4,7,5.5
2840,09-09-2020,138,Andhra Pradesh,Repalle,Government-sector,Leisure,Srinagar, Citrus Retreats Alleppey          ,Ship,55,Married,Multi-city,6,12700,mobile,Debit_card,yes,10,10,10.0
2116,27-08-2021,73,Andhra Pradesh,Anantapur,IT,Business,Goa, Cedar Inn                         ,Aeroplane,27,Unmarried,Round-trip,5,15900,travel agent,Debit_card,yes,6,6,6.0
2734,13-02-2022,982,Andhra Pradesh,Madanapalle,Government-sector,Business,Varanasi, The Gulaal                       ,Bus,54,Married,one-way,0,5200,travel agent,Cash,yes,9,9,9.0
2683,05-10-2020,45,Andhra Pradesh,Dharmavaram,IT,Business,Shimla, Trident Agra                     ,Ship,26,Unmarried,Round-trip,2,12900,mobile,Cash,yes,3,7,5.0
2847,16-01-2022,43,Andhra Pradesh,Repalle,IT,Leisure,Goa, The Leela Palace Udaipur         ,Aeroplane,22,Unmarried,Round-trip,2,8800,website,Cash,yes,7,10,8.5
2799,20-07-2022,45,Andhra Pradesh,Kavali,IT,Leisure,Coorg, Brijrama Palace                  ,Ship,26,Unmarried,one-way,0,7400,mobile,Credit_card,yes,9,9,9.0
1927,13-10-2021,42,Andhra Pradesh,Bhimavaram,Students,Education,Mysore, Radisson Blu Hotel Amritsar      ,Bus,19,Unmarried,Round-trip,2,8900,mobile,Cash,yes,8,9,8.5
